id,title,description,language,content_id
CXONlme8n5FYxBHTL5Tao,Sendai Umino-Mori Aquarium,"Sendai Umino-Mori Aquarium features the largest open-air stadium in Tohoku, showcasing a variety of marine life and live performances by dolphins and sea lions. Visitors are welcomed by sea squirts in overhead tanks and can marvel at the gigantic tank, 'Inochi Kirameku Umi,' which replicates the local Sanriku Coast's sea life. Enjoy a spectacular projection mapping show with sardines swimming around the tank! At 'Amamo Umino Yurikago,' guests can color a fish and see it swim on a big screen. Hands-on experiences include touching starfish and feeding penguins. The aquarium also offers a museum shop and a food hall with local dishes. Have a fun day at Sendai Umino-Mori Aquarium!",EN,IPdkqkscgJwOUpTTqjSx8
oxflA859g2wQtgIHTuVcg,仙台うみの森水族館,仙台うみの森水族館は、東北最大のオープンエアスタジアムを備えた水族館です。多様な海洋生物に加え、イルカやアシカのパフォーマンスを間近で楽しむことができます。入場すると、海水の中で輝く海鞘が訪問者を迎え、巨大な「いのちきらめく海」タンクでは三陸海岸の海の生物が再現されています。来館者は、サンマの群れが泳ぐ映像を楽しむことができ、また「アマモうみのゆりかご」では、自分で描いた魚が大画面で泳ぐ様子を観ることができます。さらに、星ヒトデを触ったり、ペンギンに餌をあげたり、イルカと写真を撮ったりする体験も可能です。お土産ショップや地元の食材を使った料理を楽しめるフードホールも完備。仙台うみの森水族館で楽しい一日を過ごしましょう！,JA,IPdkqkscgJwOUpTTqjSx8
aY_oFmOf9bRnHzsGTtmFN,Nebuta Museum Wa Rasse,"At the Nebuta Museum Wa Rasse, four large Nebuta floats used in the Nebuta Festival are on display. Visitors can experience the Aomori Nebuta Festival every day and learn about its history and workings. Live Nebuta music performances and hands-on experiences are available at 11:10, 13:10, 15:10, and 17:10, each lasting 20 minutes. Additionally, Nebuta operation showings occur regularly, allowing visitors to appreciate the festival's charm up close. The museum operates from 9:00 AM to 7:00 PM from May to August and from 9:00 AM to 6:00 PM from September to April. A restaurant and store are also on-site, offering delicious meals. Discounts for the disabled are available. Come and immerse yourself in Aomori's culture!",EN,PYynM-NN_DEXz_i11jxST
z2Ul0iu-fDUePcxlpedGK,ねぶたの家 ワ・ラッセ,ねぶたの家ワ・ラッセでは、ねぶた祭りで使用された大きなねぶたの山車が4基展示されています。毎日、青森ねぶた祭りの体験が可能で、訪問者は祭りの歴史や仕組みを学ぶことができます。ライブのねぶた音楽パフォーマンスや、ねぶた祭りの音楽の体験が11:10、13:10、15:10、17:10に行われ、各20分間楽しめます。また、ねぶたの運行ショーも定期的に開催されており、訪問者はその魅力を間近で感じることができます。営業時間は、5月から8月は9:00から19:00、9月から4月は9:00から18:00です。レストランやストアも併設されており、訪問者は美味しい食事を楽しむことができます。障害者向けの割引も用意されています。ぜひ、青森の文化を体験しに訪れてみてください。,JA,PYynM-NN_DEXz_i11jxST
AJy8mzk71OHzhxm0a7XyL,Geibikei Gorge,"Geibikei Gorge is an officially recognized national natural monument and is listed as one of the 100 greatest landscapes of Japan. A 2km stretch of limestone cliffs rises over 50m on either side of the Satetsu River. River tours are available through the gorge guided by boatmen propelling their boats with bamboo poles, an experience unique in all of Japan. The boatmen’s traditional singing harmonizes beautifully with murmuring streams and adds a particular charm to the tour. Pets are allowed to travel with you on board and passengers can also enjoy feeding the fish swimming elegantly by in the clear waters. Before returning down the river, passengers can get out of the boat at the turning point for a walk along the gorge. The walk features a rock known as the Lion’s Nose, from which the name Geibikei originated, and also a famous cavity in the cliff on the other side of the gorge. Visitors try their luck by throwing “lucky stones” into the cavity in order to make a wish come true! It is famous for its scenic beauty throughout the four seasons. Visitors can enjoy fresh greenery in spring, flowers such as wisteria, mountain lilies, and geibisekishou, and vivid autumn leaves, as well as an ink painting-like scene in winter, and can enjoy “Kotatsu-bune”, a boat ride in which visitors enjoy snowy scenery while eating hot pots. It is a popular spot, and is expected to be crowded, especially during the autumn foliage season. It is recommended to go early in the morning. Another beautiful gorge in the town of Genbikei is a 40-minute drive from here. Why not combine your visit to Geibikei with a trip to Genbikei and compare their beauty!",EN,tDxbOvvtKGGi9ZHA04mpD
beakWFkRSPapBSH691a2J,芸北渓谷,芸北渓谷は、日本の100大景観の一つに選ばれた国の天然記念物です。サテツ川の両側に50m以上の石灰岩の崖がそびえ立つ2kmの区間があり、竹の棒で漕ぐ船頭による川のツアーが楽しめます。船頭の伝統的な歌声が流れる水の音と調和し、特別な魅力を加えています。ペットも同伴可能で、透明な水の中で優雅に泳ぐ魚に餌をあげることもできます。折り返し地点では、ボートを降りて渓谷を散策することができ、ライオンの鼻と呼ばれる岩や、対岸の有名な洞窟を訪れることができます。四季折々の美しい景色が楽しめ、特に秋の紅葉シーズンには混雑が予想されるため、早朝の訪問が推奨されます。近くの源平渓谷と合わせて訪れるのもおすすめです。,JA,tDxbOvvtKGGi9ZHA04mpD
d2_laSDZMIyK7qSLwxkM2,Yahiko Shrine,"Yahiko Shrine boasts a history of 2,400 years and has been revered since ancient times. During the New Year celebrations, over 250,000 visitors come to pray for good fortune and health. Located a 10-minute walk from JR Yahiko Station, an early morning visit is recommended to fully appreciate the shrine's sacred energy and stunning scenery. There is a unique stone known as a fortune-teller; lift it while making a wish, and if it feels light, your wish will come true! A further 10-minute walk leads to the Yahikoyama Ropeway, which takes you to the top station for breathtaking views of the surrounding countryside. Experience the magic of Yahiko Shrine on your visit!",EN,DHqwV6W73hqCAMsMNgizx
BZd6wjl900pN9qIJ8Wvm8,弥彦神社,弥彦神社は2400年の歴史を持ち、古代から崇拝されてきました。新年の祝祭には25万人以上の訪問者が集まり、幸運と健康を祈ります。JR弥彦駅から徒歩10分の場所にあり、神社の神聖なエネルギーと美しい景色を楽しむために早朝の訪問が推奨されます。願いを込めて持ち上げると、軽ければ願いが叶うというユニークな石もあります。さらに、神社から徒歩10分のところにある弥彦山ロープウェイで山頂に行くと、周囲の美しい景色を楽しむことができます。弥彦神社を訪れて、特別な体験をしてみてください。,JA,DHqwV6W73hqCAMsMNgizx
DckSnO-F0rRexMruAY5dl,Morioka Castle Ruins Park (Iwate Park),"Morioka Castle Ruins Park, a 15-minute walk from Morioka Station, is recognized as a national historic site and one of Japan's top 100 castles. Originally built in 1597 as Kozukata Castle, it served as the residence of local feudal lords until 1874. The stone walls remain intact, and the grounds were preserved as a park in 1906. The park is a popular spot for relaxation and recreation, especially during the spring Sakura Festival when cherry blossoms are illuminated by lanterns at night. Visitors can enjoy seasonal beauty throughout the year, with wisteria in May, hydrangeas in July, and vibrant autumn leaves. In winter, candlelit snow huts create enchanting scenes. The park also features monuments to literary greats like Takuboku Ishikawa and Kenji Miyazawa, making it a must-visit destination.",EN,eeLcZZ06ONiF0J9nV8Pry
Y7ZXZtaYcf5h8G4CLh1sr,盛岡城跡公園（岩手公園）,盛岡駅から徒歩15分の場所に位置する盛岡城跡公園は、国の史跡として認められ、日本の100名城の一つです。1597年に建設されたこの城は、1874年まで地元の大名の居城でした。現在、石垣はそのまま残り、1906年に公園として整備されました。春の桜祭りには多くの人々が訪れ、夜には提灯に照らされた桜の美しさが楽しめます。公園内には、藤や紫陽花、紅葉など四季折々の美しい景色が広がり、冬にはキャンドルで飾られた雪の小屋が幻想的な光景を作り出します。また、文学の偉人たちの記念碑もあり、彼らの作品が刻まれています。歴史と自然が融合したこの公園は、訪れる価値があります。,JA,eeLcZZ06ONiF0J9nV8Pry
